,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
117543,PER,South America,Peru,2021-06-10,1995257.0,7324.0,4260.714,187847.0,690.0,415.0,59810.911,219.548,127.721,5631.004,20.684,12.44,0.95,,,,,,,,,,13325242.0,399.445,,42872.0,1.285,0.089,11.2,tests performed,5402597.0,3565469.0,1837102.0,26.0,231297.0,107097.0,16.2,10.69,5.51,0.0,3210.0,53553.0,0.161,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117544,PER,South America,Peru,2021-06-11,1998056.0,2799.0,3127.143,188100.0,253.0,326.714,59894.815,83.904,93.741,5638.588,7.584,9.794,0.95,,,,,,,,,,13371116.0,400.82,,42140.0,1.263,0.074,13.5,tests performed,5628758.0,3656328.0,1972403.0,27.0,226161.0,134014.0,16.87,10.96,5.91,0.0,4017.0,64223.0,0.193,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117545,PER,South America,Peru,2021-06-12,1998056.0,0.0,2523.571,188100.0,0.0,289.571,59894.815,0.0,75.648,5638.588,0.0,8.68,0.95,,,,,,,,,,13418289.0,402.234,,40864.0,1.225,0.072,13.9,tests performed,5793550.0,3731897.0,2061624.0,29.0,164792.0,154516.0,17.37,11.19,6.18,0.0,4632.0,73938.0,0.222,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117546,PER,South America,Peru,2021-06-13,2003625.0,5569.0,3319.143,188708.0,608.0,376.429,60061.755,166.939,99.496,5656.814,18.226,11.284,0.95,,,,,,,,,,13454594.0,403.322,,40162.0,1.204,0.071,14.1,tests performed,5877905.0,3769245.0,2108630.0,30.0,84355.0,166258.0,17.62,11.3,6.32,0.0,4984.0,79008.0,0.237,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,202643.1,110.6,82.22,6074.539976
117547,PER,South America,Peru,2021-06-14,2003625.0,0.0,2865.0,188708.0,0.0,313.857,60061.755,0.0,85.883,5656.814,0.0,9.408,0.95,,,,,,,,,,13471110.0,403.817,,40348.0,1.209,0.068,14.7,tests performed,5992994.0,3805668.0,2187294.0,32.0,115089.0,178203.0,17.96,11.41,6.56,0.0,5342.0,83072.0,0.249,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117548,PER,South America,Peru,2021-06-15,2007477.0,3852.0,3211.143,189261.0,553.0,357.714,60177.224,115.47,96.259,5673.391,16.577,10.723,0.96,,,,,,,,,,13510063.0,404.985,,39995.0,1.199,0.07,14.3,tests performed,6124665.0,3847838.0,2276793.0,34.0,131671.0,165829.0,18.36,11.53,6.83,0.0,4971.0,74592.0,0.224,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117549,PER,South America,Peru,2021-06-16,2007477.0,0.0,2792.0,189261.0,0.0,300.571,60177.224,0.0,83.695,5673.391,0.0,9.01,0.96,,,,,,,,,,13564562.0,406.619,,41468.0,1.243,0.083,12.0,tests performed,6239995.0,3886064.0,2353897.0,34.0,115330.0,152671.0,18.71,11.65,7.06,0.0,4577.0,63606.0,0.191,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117550,PER,South America,Peru,2021-06-17,2019716.0,12239.0,3494.143,189757.0,496.0,272.857,60544.107,366.883,104.742,5688.259,14.868,8.179,0.96,,,,,,,,,,13620937.0,408.309,,42242.0,1.266,0.083,12.0,tests performed,6381300.0,3926717.0,2454549.0,34.0,141305.0,139815.0,19.13,11.77,7.36,0.0,4191.0,51607.0,0.155,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117551,PER,South America,Peru,2021-06-18,2023179.0,3463.0,3589.0,189933.0,176.0,261.857,60647.916,103.809,107.586,5693.535,5.276,7.85,0.96,,,,,,,,,,13673551.0,409.886,,43205.0,1.295,0.083,12.0,tests performed,6556382.0,3962462.0,2593883.0,37.0,175082.0,132518.0,19.65,11.88,7.78,0.0,3972.0,43733.0,0.131,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117552,PER,South America,Peru,2021-06-19,2023179.0,0.0,3589.0,189933.0,0.0,261.857,60647.916,0.0,107.586,5693.535,0.0,7.85,0.95,,,,,,,,,,13730352.0,411.589,,44580.0,1.336,0.082,12.2,tests performed,6671085.0,3985153.0,2685892.0,40.0,114703.0,125362.0,20.0,11.95,8.05,0.0,3758.0,36179.0,0.108,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117553,PER,South America,Peru,2021-06-20,2026729.0,3550.0,3300.571,190202.0,269.0,213.429,60754.333,106.417,98.94,5701.599,8.064,6.398,0.95,,,,,,,,,,13773500.0,412.882,,45558.0,1.366,0.082,12.2,tests performed,6704519.0,3991388.0,2713089.0,42.0,33434.0,118088.0,20.1,11.96,8.13,0.0,3540.0,31735.0,0.095,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,204370.7,109.98,66.26,6126.327455
117554,PER,South America,Peru,2021-06-21,2030611.0,3882.0,3855.143,190645.0,443.0,276.714,60870.702,116.369,115.564,5714.878,13.28,8.295,0.95,,,,,,,,,,13791063.0,413.408,,45708.0,1.37,0.082,12.2,tests performed,6817638.0,4035723.0,2781872.0,43.0,113119.0,117806.0,20.44,12.1,8.34,0.0,3531.0,32865.0,0.099,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117555,PER,South America,Peru,2021-06-22,2030611.0,0.0,3304.857,190645.0,0.0,197.714,60870.702,0.0,99.068,5714.878,0.0,5.927,0.95,,,,,,,,,,13836430.0,414.768,,46624.0,1.398,0.08,12.5,tests performed,6959690.0,4082771.0,2876876.0,43.0,142052.0,119289.0,20.86,12.24,8.62,0.0,3576.0,33562.0,0.101,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117556,PER,South America,Peru,2021-06-23,2033606.0,2995.0,3732.714,190906.0,261.0,235.0,60960.481,89.78,111.894,5722.702,7.824,7.044,0.94,,,,,,,,,,13886987.0,416.284,,46061.0,1.381,0.066,15.2,tests performed,7088709.0,4124029.0,2964636.0,44.0,129019.0,121245.0,21.25,12.36,8.89,0.0,3635.0,33995.0,0.102,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117557,PER,South America,Peru,2021-06-24,2036449.0,2843.0,2390.429,191073.0,167.0,188.0,61045.705,85.223,71.657,5727.708,5.006,5.636,0.94,,,,,,,,,,13939292.0,417.852,,45479.0,1.363,0.064,15.6,tests performed,7175103.0,4168318.0,3006741.0,44.0,86394.0,113400.0,21.51,12.5,9.01,0.0,3399.0,34514.0,0.103,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117558,PER,South America,Peru,2021-06-25,2043262.0,6813.0,2869.0,191447.0,374.0,216.286,61249.935,204.23,86.003,5738.92,11.211,6.483,0.94,,,,,,,,,,13992580.0,419.449,,45576.0,1.366,0.063,15.9,tests performed,7302801.0,4261085.0,3041672.0,44.0,127698.0,106631.0,21.89,12.77,9.12,0.0,3196.0,42660.0,0.128,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117559,PER,South America,Peru,2021-06-26,2043262.0,0.0,2869.0,191447.0,0.0,216.286,61249.935,0.0,86.003,5738.92,0.0,6.483,0.94,,,,,,,,,,14042806.0,420.955,,44636.0,1.338,0.062,16.1,tests performed,7385328.0,4330676.0,3054608.0,44.0,82527.0,102035.0,22.14,12.98,9.16,0.0,3059.0,49360.0,0.148,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117560,PER,South America,Peru,2021-06-27,2046057.0,2795.0,2761.143,191584.0,137.0,197.429,61333.719,83.784,82.77,5743.026,4.107,5.918,0.94,,,,,,,,,,14084148.0,422.194,,44378.0,1.33,0.06,16.7,tests performed,7436710.0,4378081.0,3058583.0,46.0,51382.0,104599.0,22.29,13.12,9.17,0.0,3136.0,55242.0,0.166,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,205714.0,109.13,50.11,6166.594948
117561,PER,South America,Peru,2021-06-28,2048115.0,2058.0,2500.571,191899.0,315.0,179.143,61395.411,61.692,74.958,5752.469,9.443,5.37,0.94,,,,,,,,,,14102037.0,422.73,,44425.0,1.332,0.061,16.4,tests performed,7493294.0,4420663.0,3072584.0,47.0,56584.0,96522.0,22.46,13.25,9.21,0.0,2893.0,54991.0,0.165,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117562,PER,South America,Peru,2021-06-29,2048115.0,0.0,2500.571,191899.0,0.0,179.143,61395.411,0.0,74.958,5752.469,0.0,5.37,0.94,,,,,,,,,,14146986.0,424.078,,44365.0,1.33,0.059,16.9,tests performed,7594435.0,4451938.0,3142448.0,49.0,101141.0,90678.0,22.77,13.35,9.42,0.0,2718.0,52738.0,0.158,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117563,PER,South America,Peru,2021-06-30,2052065.0,3950.0,2637.0,192331.0,432.0,203.571,61513.819,118.407,79.048,5765.419,12.95,6.102,0.94,,,,,,,,,,14176553.0,424.964,,41367.0,1.24,0.062,16.1,tests performed,7777269.0,4536030.0,3241187.0,52.0,182834.0,98366.0,23.31,13.6,9.72,0.0,2949.0,58857.0,0.176,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117564,PER,South America,Peru,2021-07-01,2057554.0,5489.0,3015.0,192687.0,356.0,230.571,61678.36,164.541,90.379,5776.09,10.672,6.912,0.94,,,,,,,,,,14224136.0,426.39,,40692.0,1.22,0.061,16.4,tests performed,7979331.0,4636327.0,3342950.0,54.0,202062.0,114890.0,23.92,13.9,10.02,0.0,3444.0,66858.0,0.2,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117565,PER,South America,Peru,2021-07-02,2057554.0,0.0,2041.714,192687.0,0.0,177.143,61678.36,0.0,61.204,5776.09,0.0,5.31,0.94,,,,,,,,,,14276475.0,427.959,,40556.0,1.216,0.06,16.7,tests performed,8187539.0,4753029.0,3434453.0,57.0,208208.0,126391.0,24.54,14.25,10.3,0.0,3789.0,70278.0,0.211,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117566,PER,South America,Peru,2021-07-03,2057554.0,0.0,2041.714,192687.0,0.0,177.143,61678.36,0.0,61.204,5776.09,0.0,5.31,0.94,,,,,,,,,,14331473.0,429.608,,41238.0,1.236,0.059,16.9,tests performed,8385526.0,4877740.0,3507728.0,58.0,197987.0,142885.0,25.14,14.62,10.51,0.0,4283.0,78152.0,0.234,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117567,PER,South America,Peru,2021-07-04,2065113.0,7559.0,2722.286,193230.0,543.0,235.143,61904.952,226.593,81.605,5792.368,16.277,7.049,0.94,,,,,,,,,,14373931.0,430.881,,41398.0,1.241,0.059,16.9,tests performed,8521255.0,4978000.0,3543197.0,58.0,135729.0,154935.0,25.54,14.92,10.62,0.0,4644.0,85703.0,0.257,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,206874.3,108.22,43.66,6201.376733
117568,PER,South America,Peru,2021-07-05,2066677.0,1564.0,2651.714,193389.0,159.0,212.857,61951.836,46.883,79.489,5797.134,4.766,6.381,0.94,,,,,,,,,,14392964.0,431.451,,41561.0,1.246,0.059,16.9,tests performed,8709703.0,5129392.0,3580253.0,58.0,188448.0,173773.0,26.11,15.38,10.73,0.0,5209.0,101247.0,0.304,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117569,PER,South America,Peru,2021-07-06,2069051.0,2374.0,2990.857,193588.0,199.0,241.286,62023.0,71.164,89.656,5803.099,5.965,7.233,0.93,,,,,,,,,,14437212.0,432.778,,41461.0,1.243,0.059,16.9,tests performed,8923963.0,5301734.0,3622169.0,60.0,214260.0,189933.0,26.75,15.89,10.86,0.0,5694.0,121399.0,0.364,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117570,PER,South America,Peru,2021-07-07,2071637.0,2586.0,2796.0,193743.0,155.0,201.714,62100.519,77.519,83.814,5807.746,4.646,6.047,0.93,,,,,,,,,,14486350.0,434.251,,44257.0,1.327,0.055,18.2,tests performed,9096401.0,5439541.0,3656798.0,62.0,172438.0,188447.0,27.27,16.31,10.96,0.0,5649.0,129073.0,0.387,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117571,PER,South America,Peru,2021-07-08,2074186.0,2549.0,2376.0,193909.0,166.0,174.571,62176.93,76.41,71.224,5812.722,4.976,5.233,0.92,,,,,,,,,,14540713.0,435.88,,45225.0,1.356,0.053,18.9,tests performed,9255925.0,5555331.0,3700530.0,64.0,159524.0,182371.0,27.75,16.65,11.09,0.0,5467.0,131286.0,0.394,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117572,PER,South America,Peru,2021-07-09,2074186.0,0.0,2376.0,193909.0,0.0,174.571,62176.93,0.0,71.224,5812.722,0.0,5.233,0.92,,,,,,,,,,14596948.0,437.566,,45782.0,1.372,0.051,19.6,tests performed,9420448.0,5678556.0,3741828.0,64.0,164523.0,176130.0,28.24,17.02,11.22,0.0,5280.0,132218.0,0.396,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117573,PER,South America,Peru,2021-07-10,2078815.0,4629.0,3037.286,193230.0,-679.0,77.571,62315.691,138.761,91.047,5792.368,-20.354,2.325,0.92,,,,,,,,,,14642569.0,438.934,,44442.0,1.332,0.05,20.0,tests performed,9689462.0,5920407.0,3768986.0,69.0,269014.0,186277.0,29.05,17.75,11.3,0.0,5584.0,148952.0,0.447,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117574,PER,South America,Peru,2021-07-11,2080777.0,1962.0,2237.714,194387.0,1157.0,165.286,62374.505,58.814,67.079,5827.051,34.683,4.955,0.92,,,,,,,,,,14689572.0,440.343,,45092.0,1.352,0.05,20.0,tests performed,9870746.0,6090664.0,3780006.0,76.0,181284.0,192784.0,29.59,18.26,11.33,0.0,5779.0,158952.0,0.476,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,207780.9,107.18,33.61,6228.553468
117575,PER,South America,Peru,2021-07-12,2081557.0,780.0,2125.714,194488.0,101.0,157.0,62397.887,23.382,63.722,5830.078,3.028,4.706,0.92,,,,,,,,,,14712510.0,441.03,,45649.0,1.368,0.047,21.3,tests performed,9978485.0,6175516.0,3802893.0,76.0,107739.0,181255.0,29.91,18.51,11.4,0.0,5433.0,149446.0,0.448,70.37,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117576,PER,South America,Peru,2021-07-13,2083567.0,2010.0,2073.714,194606.0,118.0,145.429,62458.14,60.253,62.163,5833.615,3.537,4.359,0.91,,,,,,,,,,14760685.0,442.474,,46210.0,1.385,0.045,22.2,tests performed,10090960.0,6262402.0,3828480.0,78.0,112475.0,166714.0,30.25,18.77,11.48,0.0,4998.0,137238.0,0.411,70.37,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117577,PER,South America,Peru,2021-07-14,2085883.0,2316.0,2035.143,194752.0,146.0,144.143,62527.565,69.426,61.007,5837.992,4.377,4.321,0.91,,,,,,,,,,14815619.0,444.121,,47038.0,1.41,0.043,23.3,tests performed,10240763.0,6381999.0,3858685.0,79.0,149803.0,163480.0,30.7,19.13,11.57,0.0,4901.0,134637.0,0.404,70.37,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117578,PER,South America,Peru,2021-07-15,2088143.0,2260.0,1993.857,194845.0,93.0,133.714,62595.312,67.747,59.769,5840.78,2.788,4.008,0.91,,,,,,,,,,14869121.0,445.725,,46915.0,1.406,0.042,23.8,tests performed,10441439.0,6524441.0,3916919.0,79.0,200676.0,169359.0,31.3,19.56,11.74,0.0,5077.0,138444.0,0.415,70.37,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117579,PER,South America,Peru,2021-07-16,2090175.0,2032.0,2284.143,194935.0,90.0,146.571,62656.225,60.912,68.471,5843.478,2.698,4.394,0.91,,,,,,,,,,14917790.0,447.184,,45835.0,1.374,0.043,23.3,tests performed,10670346.0,6658046.0,4012219.0,81.0,228907.0,178557.0,31.99,19.96,12.03,0.0,5353.0,139927.0,0.419,70.37,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117580,PER,South America,Peru,2021-07-17,2092125.0,1950.0,1901.429,195047.0,112.0,259.571,62714.679,58.454,56.998,5846.835,3.357,7.781,0.91,,,,,,,,,,14967701.0,448.68,,46447.0,1.392,0.041,24.4,tests performed,10979851.0,6885929.0,4093837.0,85.0,309505.0,184341.0,32.91,20.64,12.27,0.0,5526.0,137932.0,0.413,70.37,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117581,PER,South America,Peru,2021-07-18,2093754.0,1629.0,1853.857,195146.0,99.0,108.429,62763.511,48.832,55.572,5849.803,2.968,3.25,0.91,,,,,,,,,,15011901.0,450.005,,46047.0,1.38,0.04,25.0,tests performed,11158788.0,7017833.0,4140869.0,86.0,178937.0,184006.0,33.45,21.04,12.41,0.0,5516.0,132453.0,0.397,70.37,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,208515.9,106.14,28.28,6250.586229
117582,PER,South America,Peru,2021-07-19,2094445.0,691.0,1841.143,195243.0,97.0,107.857,62784.224,20.714,55.191,5852.711,2.908,3.233,0.91,,,,,,,,,,15032458.0,450.621,,45707.0,1.37,0.04,25.0,tests performed,11257470.0,7075605.0,4181778.0,87.0,98682.0,182712.0,33.75,21.21,12.54,0.0,5477.0,128584.0,0.385,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117583,PER,South America,Peru,2021-07-20,2096013.0,1568.0,1778.0,195332.0,89.0,103.714,62831.228,47.003,53.298,5855.378,2.668,3.109,0.91,,,,,,,,,,15073218.0,451.843,,44648.0,1.338,0.04,25.0,tests performed,11361113.0,7147312.0,4213713.0,88.0,103643.0,181450.0,34.06,21.43,12.63,0.0,5439.0,126416.0,0.379,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117584,PER,South America,Peru,2021-07-21,2097811.0,1798.0,1704.0,195429.0,97.0,96.714,62885.126,53.898,51.08,5858.286,2.908,2.899,0.91,,,,,,,,,,15122721.0,453.327,,43872.0,1.315,0.039,25.6,tests performed,11520812.0,7234167.0,4286557.0,88.0,159699.0,182864.0,34.54,21.69,12.85,0.0,5482.0,121738.0,0.365,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117585,PER,South America,Peru,2021-07-22,2099522.0,1711.0,1625.571,195547.0,118.0,100.286,62936.415,51.29,48.729,5861.823,3.537,3.006,0.91,,,,,,,,,,15169438.0,454.727,,42902.0,1.286,0.038,26.3,tests performed,11715330.0,7344806.0,4370432.0,92.0,194518.0,181984.0,35.12,22.02,13.1,0.0,5455.0,117195.0,0.351,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117586,PER,South America,Peru,2021-07-23,2101139.0,1617.0,1566.286,195696.0,149.0,108.714,62984.887,48.472,46.952,5866.29,4.467,3.259,0.91,,,,,,,,,,15221108.0,456.276,,43331.0,1.299,0.036,27.8,tests performed,11963962.0,7492376.0,4471491.0,95.0,248632.0,184802.0,35.86,22.46,13.4,0.0,5540.0,119190.0,0.357,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117587,PER,South America,Peru,2021-07-24,2102904.0,1765.0,1539.857,195795.0,99.0,106.857,63037.796,52.909,46.16,5869.258,2.968,3.203,0.91,,,,,,,,,,15272816.0,457.826,,43588.0,1.307,0.035,28.6,tests performed,12352453.0,7768848.0,4583508.0,97.0,388491.0,196086.0,37.03,23.29,13.74,0.0,5878.0,126131.0,0.378,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117588,PER,South America,Peru,2021-07-25,2104394.0,1490.0,1520.0,195890.0,95.0,106.286,63082.461,44.665,45.564,5872.105,2.848,3.186,0.91,,,,,,,,,,15315895.0,459.118,,43428.0,1.302,0.035,28.6,tests performed,12660758.0,7975843.0,4684815.0,100.0,308305.0,214567.0,37.95,23.91,14.04,0.0,6432.0,136859.0,0.41,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,209113.9,105.02,22.51,6268.512203
117589,PER,South America,Peru,2021-07-26,2105005.0,611.0,1508.571,195973.0,83.0,104.286,63100.777,18.316,45.222,5874.593,2.488,3.126,0.91,,,,,,,,,,15337567.0,459.767,,43587.0,1.307,0.035,28.6,tests performed,12738911.0,8028456.0,4710355.0,100.0,78153.0,211634.0,38.19,24.07,14.12,0.0,6344.0,136122.0,0.408,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117590,PER,South America,Peru,2021-07-27,2106371.0,1366.0,1479.714,196058.0,85.0,103.714,63141.725,40.948,44.357,5877.141,2.548,3.109,0.91,,,,,,,,,,15380675.0,461.059,,43922.0,1.317,0.034,29.4,tests performed,12994317.0,8069434.0,4924779.0,104.0,255406.0,233315.0,38.95,24.19,14.76,0.0,6994.0,131732.0,0.395,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117591,PER,South America,Peru,2021-07-28,2107873.0,1502.0,1437.429,196138.0,80.0,101.286,63186.75,45.025,43.089,5879.54,2.398,3.036,0.92,,,,,,,,,,15432556.0,462.615,,44262.0,1.327,0.032,31.2,tests performed,13110496.0,8083551.0,5026838.0,107.0,116179.0,227098.0,39.3,24.23,15.07,0.0,6808.0,121341.0,0.364,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117592,PER,South America,Peru,2021-07-29,2108595.0,722.0,1296.143,196214.0,76.0,95.286,63208.393,21.643,38.854,5881.818,2.278,2.856,0.92,,,,,,,,,,15457306.0,463.357,,41124.0,1.233,0.032,31.2,tests performed,13175805.0,8099249.0,5076447.0,109.0,65309.0,208639.0,39.5,24.28,15.22,0.0,6254.0,107778.0,0.323,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117593,PER,South America,Peru,2021-07-30,2108595.0,0.0,1065.143,196214.0,0.0,74.0,63208.393,0.0,31.929,5881.818,0.0,2.218,0.92,,,,,,,,,,15476472.0,463.931,,36481.0,1.094,0.032,31.2,tests performed,13342152.0,8136841.0,5205198.0,113.0,166347.0,196884.0,40.0,24.39,15.6,0.0,5902.0,92066.0,0.276,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117594,PER,South America,Peru,2021-07-31,2111393.0,2798.0,1212.714,196353.0,139.0,79.714,63292.267,83.874,36.353,5885.985,4.167,2.39,0.93,,,,,,,,,,15515297.0,465.095,,34640.0,1.038,0.035,28.6,tests performed,13618447.0,8196064.0,5422264.0,119.0,276295.0,180856.0,40.82,24.57,16.25,0.0,5421.0,61031.0,0.183,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,,,,
117595,PER,South America,Peru,2021-08-01,2113201.0,1808.0,1258.143,196438.0,85.0,78.286,63346.465,54.198,37.715,5888.533,2.548,2.347,0.93,,,,,,,,,,15552222.0,466.202,,33761.0,1.012,0.037,27.0,tests performed,13828011.0,8248839.0,5579048.0,124.0,209564.0,166750.0,41.45,24.73,16.72,0.0,4999.0,38999.0,0.117,71.3,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,209607.2,103.87,18.46,6283.299632
